,0
0,0.03203203203203203
1,0.08008008008008008
2,0.16016016016016016
3,0.03203203203203203
4,-0.07207207207207207
5,-0.012012012012012012
6,-0.02002002002002002
7,-0.02002002002002002
8,0.016016016016016016
9,-0.06806806806806807
10,-0.1841841841841842
11,-0.13613613613613615
12,-0.2882882882882883
13,-0.016016016016016016
14,-0.07207207207207207
15,0.004004004004004004
16,-0.10810810810810811
17,-0.012012012012012012
18,-0.16416416416416416
19,-0.14414414414414414
20,-0.11211211211211211
21,-0.16016016016016016
22,-0.2122122122122122
23,-0.07607607607607608
24,-0.2922922922922923
25,-0.23623623623623624
26,-0.30430430430430433
27,-0.2722722722722723
28,-0.24824824824824826
29,-0.3883883883883884
30,-0.1001001001001001
31,-0.2042042042042042
32,-0.11611611611611612
33,-0.18018018018018017
34,-0.22822822822822822
35,-0.36436436436436437
36,-0.13613613613613615
37,-0.25225225225225223
38,-0.28428428428428426
39,-0.3283283283283283
40,-0.4004004004004004
41,-0.36036036036036034
42,-0.4444444444444444
43,-0.3883883883883884
44,-0.28428428428428426
45,-0.3563563563563564
46,-0.37237237237237236
47,-0.18018018018018017
48,-0.4164164164164164
49,-0.35235235235235235
50,-0.2682682682682683
51,-0.11211211211211211
52,-0.4044044044044044
53,-0.48848848848848847
54,-0.3963963963963964
55,-0.5325325325325325
56,-0.3563563563563564
57,-0.4244244244244244
58,-0.5485485485485485
59,-0.4924924924924925
60,-0.5805805805805806
61,-0.5405405405405406
62,-0.5085085085085085
63,-0.5525525525525525
64,-0.5725725725725725
65,-0.6886886886886887
66,-0.3923923923923924
67,-0.7007007007007007
68,-0.5565565565565566
69,-0.6686686686686687
70,-0.7247247247247247
71,-0.5445445445445446
72,-0.5685685685685685
73,-0.35235235235235235
74,-0.6766766766766766
75,-0.7527527527527528
76,-0.44844844844844844
77,-0.6046046046046046
78,-0.7247247247247247
79,-0.4004004004004004
80,-0.6966966966966966
81,-0.8528528528528528
82,-0.5245245245245245
83,-0.6366366366366366
84,-0.5925925925925926
85,-0.5445445445445446
86,-0.4924924924924925
87,-0.6526526526526526
88,-0.6646646646646647
89,-0.7567567567567568
90,-0.8128128128128128
91,-0.6606606606606606
92,-0.8968968968968969
93,-0.9129129129129129
94,-0.7247247247247247
95,-0.6086086086086087
96,-0.7647647647647647
97,-0.8168168168168168
98,-0.7487487487487487
99,-0.8048048048048048
100,-0.8968968968968969
101,-0.9369369369369369
102,-0.8728728728728729
103,-0.9369369369369369
104,-0.6806806806806807
105,-0.8448448448448449
106,-0.8688688688688688
107,-0.8408408408408409
108,-0.8808808808808809
109,-0.8048048048048048
110,-0.8128128128128128
111,-0.8768768768768769
112,-0.8888888888888888
113,-0.8448448448448449
114,-1.1731731731731732
115,-0.8368368368368369
116,-0.928928928928929
117,-0.7607607607607607
118,-1.025025025025025
119,-0.996996996996997
120,-0.972972972972973
121,-1.2092092092092093
122,-1.1291291291291292
123,-0.7487487487487487
124,-0.9169169169169169
125,-0.984984984984985
126,-0.944944944944945
127,-1.105105105105105
128,-0.8448448448448449
129,-1.1091091091091092
130,-1.013013013013013
131,-0.9009009009009009
132,-1.065065065065065
133,-0.8728728728728729
134,-0.8168168168168168
135,-0.9369369369369369
136,-0.972972972972973
137,-1.005005005005005
138,-0.8568568568568569
139,-1.0890890890890892
140,-1.1291291291291292
141,-1.1011011011011012
142,-1.021021021021021
143,-1.025025025025025
144,-0.9009009009009009
145,-1.2652652652652652
146,-1.1891891891891893
147,-1.2252252252252251
148,-1.077077077077077
149,-0.8768768768768769
150,-1.1291291291291292
151,-1.2132132132132132
152,-1.2292292292292293
153,-1.017017017017017
154,-0.984984984984985
155,-1.045045045045045
156,-1.1091091091091092
157,-1.0610610610610611
158,-1.2372372372372373
159,-1.033033033033033
160,-1.2292292292292293
161,-1.3773773773773774
162,-1.2932932932932932
163,-1.2252252252252251
164,-1.2012012012012012
165,-1.3093093093093093
166,-1.3333333333333333
167,-1.2212212212212212
168,-1.2052052052052051
169,-1.2132132132132132
170,-1.4174174174174174
171,-1.2772772772772774
172,-1.4134134134134133
173,-1.4894894894894894
174,-1.3893893893893894
175,-1.6336336336336337
176,-1.4774774774774775
177,-1.3613613613613613
178,-1.3013013013013013
179,-1.4414414414414414
180,-1.2132132132132132
181,-1.4854854854854855
182,-1.4574574574574575
183,-1.5615615615615615
184,-1.3253253253253254
185,-1.4694694694694694
186,-1.6496496496496496
187,-1.5175175175175175
188,-1.4774774774774775
189,-1.2172172172172173
190,-1.4294294294294294
191,-1.5655655655655656
192,-1.3653653653653655
193,-1.6896896896896898
194,-1.4414414414414414
195,-1.4814814814814814
196,-1.6736736736736737
197,-1.4254254254254255
198,-1.5855855855855856
199,-1.4894894894894894
200,-1.6136136136136137
201,-1.7817817817817818
202,-1.5455455455455456
203,-1.8218218218218218
204,-1.6496496496496496
205,-1.4574574574574575
206,-1.4574574574574575
207,-1.5975975975975976
208,-1.6656656656656657
209,-1.2452452452452452
210,-1.5015015015015014
211,-1.4654654654654655
212,-1.5455455455455456
213,-1.4254254254254255
214,-1.5855855855855856
215,-1.4974974974974975
216,-1.7817817817817818
217,-1.5655655655655656
218,-1.4814814814814814
219,-1.817817817817818
220,-1.7977977977977977
221,-1.7657657657657657
222,-1.7257257257257257
223,-1.7657657657657657
224,-1.7497497497497498
225,-1.921921921921922
226,-1.5295295295295295
227,-1.5695695695695695
228,-1.8938938938938938
229,-1.6336336336336337
230,-1.7297297297297298
231,-1.6736736736736737
232,-1.7617617617617618
233,-1.6936936936936937
234,-1.6096096096096095
235,-1.6616616616616617
236,-1.8138138138138138
237,-1.7137137137137137
238,-1.5895895895895895
239,-1.937937937937938
240,-1.985985985985986
241,-2.03003003003003
242,-1.7857857857857857
243,-1.7977977977977977
244,-1.6856856856856857
245,-1.961961961961962
246,-1.82982982982983
247,-1.90990990990991
248,-1.8858858858858858
249,-1.8938938938938938
250,-2.074074074074074
251,-1.9059059059059058
252,-1.94994994994995
253,-1.8058058058058057
254,-1.7177177177177176
255,-1.997997997997998
256,-2.034034034034034
257,-1.8618618618618619
258,-1.8538538538538538
259,-1.7857857857857857
260,-2.034034034034034
261,-1.8138138138138138
262,-1.961961961961962
263,-1.7617617617617618
264,-2.002002002002002
265,-1.857857857857858
266,-2.078078078078078
267,-1.8738738738738738
268,-2.002002002002002
269,-1.8458458458458458
270,-1.7577577577577577
271,-1.96996996996997
272,-2.05005005005005
273,-1.7417417417417418
274,-1.7417417417417418
275,-2.17017017017017
276,-2.026026026026026
277,-2.074074074074074
278,-1.981981981981982
279,-2.19019019019019
280,-1.9339339339339339
281,-2.022022022022022
282,-2.31031031031031
283,-2.11011011011011
284,-1.961961961961962
285,-2.1221221221221223
286,-2.054054054054054
287,-2.046046046046046
288,-2.166166166166166
289,-2.27027027027027
290,-1.98998998998999
291,-1.857857857857858
292,-2.1021021021021022
293,-1.993993993993994
294,-2.146146146146146
295,-2.254254254254254
296,-2.3183183183183185
297,-1.7297297297297298
298,-2.2262262262262262
299,-2.126126126126126
300,-2.066066066066066
301,-2.126126126126126
302,-2.1981981981981984
303,-2.134134134134134
304,-1.897897897897898
305,-2.206206206206206
306,-2.166166166166166
307,-2.2022022022022023
308,-2.314314314314314
309,-2.274274274274274
310,-2.3823823823823824
311,-2.042042042042042
312,-2.042042042042042
313,-2.106106106106106
314,-2.17017017017017
315,-2.29029029029029
316,-2.374374374374374
317,-2.29029029029029
318,-2.21021021021021
319,-2.4464464464464464
320,-2.1781781781781784
321,-2.3703703703703702
322,-2.2622622622622623
323,-2.3703703703703702
324,-2.3063063063063063
325,-2.3783783783783785
326,-2.3383383383383385
327,-2.3463463463463463
328,-2.274274274274274
329,-2.4544544544544546
330,-2.4304304304304303
331,-2.27027027027027
332,-2.31031031031031
333,-2.31031031031031
334,-2.1021021021021022
335,-2.334334334334334
336,-2.3583583583583585
337,-2.19019019019019
338,-2.206206206206206
339,-2.4344344344344346
340,-2.4984984984984986
341,-2.2222222222222223
342,-2.3783783783783785
343,-2.4824824824824825
344,-2.6026026026026026
345,-2.126126126126126
346,-2.3263263263263263
347,-2.6986986986986987
348,-2.4464464464464464
349,-2.4824824824824825
350,-2.4184184184184185
351,-2.31031031031031
352,-2.5545545545545547
353,-2.3983983983983985
354,-2.2582582582582584
355,-2.5185185185185186
356,-2.4344344344344346
357,-2.4664664664664664
358,-2.4304304304304303
359,-2.29029029029029
360,-2.6346346346346348
361,-2.2982982982982985
362,-2.4824824824824825
363,-2.4744744744744747
364,-2.5465465465465464
365,-2.4464464464464464
366,-2.4984984984984986
367,-2.3823823823823824
368,-2.4864864864864864
369,-2.6426426426426426
370,-2.4424424424424425
371,-2.5745745745745747
372,-2.4864864864864864
373,-2.6426426426426426
374,-2.694694694694695
375,-2.4744744744744747
376,-2.7267267267267266
377,-2.6026026026026026
378,-2.5225225225225225
379,-2.5425425425425425
380,-2.374374374374374
381,-2.710710710710711
382,-2.810810810810811
383,-2.5745745745745747
384,-2.5945945945945947
385,-2.4744744744744747
386,-2.5585585585585586
387,-2.6226226226226226
388,-2.3263263263263263
389,-2.354354354354354
390,-2.5065065065065064
391,-2.5425425425425425
392,-2.4104104104104103
393,-2.9229229229229228
394,-2.6266266266266265
395,-2.6386386386386387
396,-2.6026026026026026
397,-2.7787787787787788
398,-2.5825825825825826
399,-2.5025025025025025
400,-2.7467467467467466
401,-2.7827827827827827
402,-2.850850850850851
403,-2.6546546546546548
404,-2.5905905905905904
405,-2.794794794794795
406,-2.4424424424424425
407,-2.5065065065065064
408,-2.6226226226226226
409,-2.5585585585585586
410,-2.6026026026026026
411,-2.810810810810811
412,-2.6786786786786787
413,-2.830830830830831
414,-2.9229229229229228
415,-2.730730730730731
416,-2.8668668668668666
417,-2.6226226226226226
418,-2.6626626626626626
419,-2.734734734734735
420,-2.730730730730731
421,-2.890890890890891
422,-2.8228228228228227
423,-2.5865865865865865
424,-2.4144144144144146
425,-2.790790790790791
426,-2.754754754754755
427,-2.4744744744744747
428,-2.754754754754755
429,-2.894894894894895
430,-2.5745745745745747
431,-2.926926926926927
432,-2.5265265265265264
433,-2.6466466466466465
434,-2.8228228228228227
435,-2.7387387387387387
436,-2.6666666666666665
437,-2.8428428428428427
438,-2.6786786786786787
439,-2.854854854854855
440,-2.894894894894895
441,-2.6786786786786787
442,-2.978978978978979
443,-2.7627627627627627
444,-2.8428428428428427
445,-2.7787787787787788
446,-2.898898898898899
447,-2.6066066066066065
448,-3.019019019019019
449,-2.6666666666666665
450,-2.910910910910911
451,-2.8028028028028027
452,-2.970970970970971
453,-3.007007007007007
454,-2.7787787787787788
455,-3.091091091091091
456,-2.7867867867867866
457,-2.770770770770771
458,-2.7867867867867866
459,-3.115115115115115
460,-3.039039039039039
461,-2.8668668668668666
462,-2.754754754754755
463,-2.890890890890891
464,-2.6826826826826826
465,-3.1631631631631634
466,-2.6226226226226226
467,-2.5425425425425425
468,-2.834834834834835
469,-2.962962962962963
