,0
0,-42.030150753768844
1,-37.74874371859296
2,-34.69346733668342
3,-39.91959798994975
4,-41.32663316582914
5,-43.095477386934675
6,-38.93467336683417
7,-42.17085427135678
8,-46.472361809045225
9,-34.231155778894475
10,-42.753768844221106
11,-44.26130653266332
12,-46.53266331658291
13,-36.824120603015075
14,-43.31658291457286
15,-40.52261306532663
16,-45.688442211055275
17,-41.98994974874372
18,-42.231155778894475
19,-40.02010050251256
20,-42.01005025125628
21,-40.040201005025125
22,-41.02512562814071
23,-43.49748743718593
24,-42.61306532663317
25,-41.527638190954775
26,-46.050251256281406
27,-42.79396984924623
28,-38.85427135678392
29,-39.81909547738694
30,-43.1356783919598
31,-40.68341708542714
32,-45.54773869346734
33,-41.50753768844221
34,-37.527638190954775
35,-42.552763819095475
36,-43.71859296482412
37,-40.562814070351756
38,-41.346733668341706
39,-44.743718592964825
40,-40.562814070351756
41,-41.74874371859296
42,-44.76381909547739
43,-46.77386934673367
44,-41.06532663316583
45,-43.23618090452261
46,-41.949748743718594
47,-35.698492462311556
48,-44.96482412060301
49,-46.914572864321606
50,-40.040201005025125
51,-40.62311557788945
52,-44.84422110552764
53,-41.869346733668344
54,-42.53266331658291
55,-41.28643216080402
56,-42.17085427135678
57,-38.71356783919598
58,-45.12562814070352
59,-43.71859296482412
60,-44.02010050251256
61,-45.12562814070352
62,-39.959798994974875
63,-41.4070351758794
64,-42.552763819095475
65,-45.085427135678394
66,-41.768844221105525
67,-41.447236180904525
68,-43.095477386934675
69,-41.90954773869347
70,-41.005025125628144
71,-43.73869346733668
72,-46.89447236180904
73,-41.98994974874372
74,-40.14070351758794
75,-39.49748743718593
76,-42.19095477386934
77,-43.03517587939699
78,-41.447236180904525
79,-41.30653266331658
80,-42.653266331658294
81,-41.5678391959799
82,-45.246231155778894
83,-40.50251256281407
84,-41.88944723618091
85,-42.09045226130653
86,-42.71356783919598
87,-45.20603015075377
88,-40.06030150753769
89,-41.84924623115578
90,-36.10050251256281
91,-37.54773869346734
92,-42.29145728643216
93,-43.19597989949749
94,-46.95477386934673
95,-40.301507537688444
96,-45.32663316582914
97,-42.61306532663317
98,-40.42211055276382
99,-44.20100502512563
100,-44.34170854271357
101,-38.15075376884422
102,-42.15075376884422
103,-42.89447236180904
104,-40.321608040201006
105,-42.311557788944725
106,-38.29145728643216
107,-46.79396984924623
108,-43.93969849246231
109,-40.663316582914575
110,-44.80402010050251
111,-43.65829145728643
112,-38.33165829145729
113,-43.8391959798995
114,-41.06532663316583
115,-43.1356783919598
116,-41.7286432160804
117,-39.015075376884425
118,-44.14070351758794
119,-42.37185929648241
120,-45.42713567839196
121,-43.81909547738694
122,-44.221105527638194
123,-39.05527638190955
124,-37.06532663316583
125,-40.02010050251256
126,-45.005025125628144
127,-44.02010050251256
128,-43.11557788944724
129,-42.35175879396985
130,-43.21608040201005
131,-42.552763819095475
132,-40.36180904522613
133,-40.64321608040201
134,-38.01005025125628
135,-39.91959798994975
136,-42.5929648241206
137,-46.35175879396985
138,-44.34170854271357
139,-42.09045226130653
140,-38.61306532663317
141,-42.994974874371856
142,-38.733668341708544
143,-40.80402010050251
144,-39.698492462311556
145,-41.82914572864322
146,-46.67336683417086
147,-45.12562814070352
148,-40.34170854271357
149,-43.256281407035175
150,-45.78894472361809
151,-42.49246231155779
152,-39.336683417085425
153,-40.92462311557789
154,-43.678391959798994
155,-42.814070351758794
156,-42.45226130653266
157,-37.32663316582914
158,-41.949748743718594
159,-43.63819095477387
160,-43.879396984924625
161,-45.04522613065327
162,-40.462311557788944
163,-44.1608040201005
164,-41.447236180904525
165,-39.2964824120603
166,-44.984924623115575
167,-40.08040201005025
168,-41.48743718592965
169,-44.381909547738694
170,-41.58793969849246
171,-42.09045226130653
172,-41.4070351758794
173,-39.05527638190955
174,-38.21105527638191
175,-45.66834170854271
176,-45.62814070351759
177,-40.221105527638194
178,-41.4070351758794
179,-41.74874371859296
180,-39.35678391959799
181,-42.914572864321606
182,-42.51256281407035
183,-42.69346733668342
184,-44.78391959798995
185,-45.64824120603015
186,-42.61306532663317
187,-40.663316582914575
188,-45.50753768844221
189,-41.447236180904525
190,-41.46733668341709
191,-39.05527638190955
192,-37.54773869346734
193,-39.256281407035175
194,-39.778894472361806
195,-41.14572864321608
196,-44.76381909547739
197,-40.06030150753769
198,-43.75879396984924
199,-43.57788944723618
